Date,Close
2018-03-17,599.7031542052081
2018-03-18,599.7023323548483
2018-03-19,599.7211869244055
2018-03-20,599.6758499630245
2018-03-21,599.7127318966234
2018-03-22,599.7349002429319
2018-03-23,599.7573571437343
2018-03-24,599.7558046387396
2018-03-25,599.7805278757769
2018-03-26,599.7892303475572
2018-03-27,599.781866853753
2018-03-28,599.7797155584118
2018-03-29,599.8073184799823
2018-03-30,599.7573962526719
2018-03-31,599.7099419771138
2018-04-01,599.7633958789968
2018-04-02,599.7420440631782
2018-04-03,599.6910709730664
2018-04-04,599.6331959108475
2018-04-05,599.6805734663261
2018-04-06,599.7145330332326
2018-04-07,599.7466533203285
2018-04-08,599.7456740736733
2018-04-09,599.7723680173459
2018-04-10,599.8082628056281
2018-04-11,599.718340209587
2018-04-12,599.6405883161597
2018-04-13,599.657347489939
2018-04-14,599.665381039873
2018-04-15,599.6585408964298
2018-04-16,599.6364172391777
2018-04-17,599.6788504300062
2018-04-18,599.721068162751
2018-04-19,599.7052384529093
2018-04-20,599.5903984071225
2018-04-21,599.5631322549589
2018-04-22,599.5536512729514
2018-04-23,599.6129527352505
2018-04-24,599.6027396390773
2018-04-25,599.607725854994
2018-04-26,599.61489517927
2018-04-27,599.71717783385
2018-04-28,599.7079372711885
2018-04-29,599.6363185496144
2018-04-30,599.5851741942524
2018-05-01,599.6126168966712
2018-05-02,599.5798484159732
2018-05-03,599.5748362569929
2018-05-04,599.5528338154218
2018-05-05,599.5173180899449
2018-05-06,599.5325306830671
2018-05-07,599.5281868219719
2018-05-08,599.5358859576277
2018-05-09,599.5969503904257
2018-05-10,599.6744312412225
2018-05-11,599.5487268132481
2018-05-12,599.5056833738435
2018-05-13,599.4961042967459
2018-05-14,599.5105881377176
2018-05-15,599.5964739874103
2018-05-16,599.531558767585
2018-05-17,599.5427854065821
2018-05-18,599.5114908525442
2018-05-19,599.5355873784463
2018-05-20,599.5274147552537
2018-05-21,599.5903677896165
2018-05-22,599.5699534732163
2018-05-23,599.5383921756277
2018-05-24,599.5410411276428
2018-05-25,599.5676283073043
2018-05-26,599.651735149452
2018-05-27,599.6357048345703
2018-05-28,599.6628553407738
2018-05-29,599.6017594089114
2018-05-30,599.6033883635592
2018-05-31,599.6927224159729
2018-06-01,599.8229749817838
2018-06-02,599.8357096999027
2018-06-03,599.8331720744266
2018-06-04,599.9088256934995
2018-06-05,599.9479798972527
2018-06-06,599.9270301925897
2018-06-07,599.9721800914523
2018-06-08,599.9526489673857
2018-06-09,600.0703216449728
2018-06-10,599.955968470792
2018-06-11,599.923394306868
2018-06-12,599.8543293226767
2018-06-13,599.8515058264194
2018-06-14,599.7706157412865
2018-06-15,599.7746485968391
2018-06-16,599.7551213746887
2018-06-17,599.7215106179308
2018-06-18,599.7864609052453
2018-06-19,599.7785404088456
2018-06-20,599.788047840658
2018-06-21,599.775638912403
2018-06-22,599.7525081552544
2018-06-23,599.7415281829778
2018-06-24,599.7631474910858
2018-06-25,599.7074370947892
2018-06-26,599.6913652825167
2018-06-27,599.6357705434418
2018-06-28,599.6728959030429
2018-06-29,599.7152824384448
2018-06-30,599.6892425375798
2018-07-01,599.6421091857709
2018-07-02,599.6306575968279
2018-07-03,599.6409511451457
2018-07-04,599.6393653386899
2018-07-05,599.5992543306785
2018-07-06,599.5519195204085
2018-07-07,599.5611571691412
2018-07-08,599.6096473705027
2018-07-09,599.6662237841113
2018-07-10,599.6970731089127
2018-07-11,599.618199323414
2018-07-12,599.6043027407703
2018-07-13,599.667696216841
2018-07-14,599.6453516694129
2018-07-15,599.6208847369574
2018-07-16,599.6886600152377
2018-07-17,599.6924718778841
2018-07-18,599.6880526277855
2018-07-19,599.6378310644818
2018-07-20,599.5828100021362
2018-07-21,599.6718632805873
2018-07-22,599.7661785624407
2018-07-23,599.8097235178991
2018-07-24,599.6732942401204
2018-07-25,599.6967343721974
2018-07-26,599.6868024329492
2018-07-27,599.6182468925779
2018-07-28,599.7141827704781
2018-07-29,599.6718996175812
2018-07-30,599.7383703376046
2018-07-31,599.7549667300572
2018-08-01,599.7429483575478
2018-08-02,599.7440975119134
2018-08-03,599.6867113748099
2018-08-04,599.7428400893893
2018-08-05,599.8301667803158
2018-08-06,599.8315817164263
2018-08-07,599.7852791941365
2018-08-08,599.7881594022369
2018-08-09,599.7645681132835
2018-08-10,599.7034203026883
2018-08-11,599.7392739933762
2018-08-12,599.7265187011385
2018-08-13,599.7409702191853
2018-08-14,599.7975421877709
2018-08-15,599.7670872775985
2018-08-16,599.8304073089978
2018-08-17,599.8500266552428
2018-08-18,599.8650699002723
2018-08-19,599.8023061543747
2018-08-20,599.7707510949731
2018-08-21,599.7465731760769
2018-08-22,599.7860679770697
2018-08-23,599.8401387979801
2018-08-24,599.890668372413
2018-08-25,599.8607259879958
2018-08-26,599.8699231237351
2018-08-27,599.8716611746431
2018-08-28,599.9070539297752
2018-08-29,599.9630159612481
2018-08-30,600.0196870151534
2018-08-31,599.9896752789083
2018-09-01,600.012967247783
2018-09-02,600.0604208301984
2018-09-03,600.0647985783814
2018-09-04,600.0982539473248
2018-09-05,600.0614395117183
2018-09-06,600.056708997631
2018-09-07,600.0726533908796
2018-09-08,600.0849270313199
2018-09-09,600.0752688574751
2018-09-10,600.017055373434
2018-09-11,600.0191871803275
2018-09-12,599.9551842745352
2018-09-13,599.9756108482669
2018-09-14,599.9911001252483
2018-09-15,599.9558840253118
2018-09-16,599.9206770922015
2018-09-17,599.9818833129464
2018-09-18,599.9884777400503
2018-09-19,599.9219581624398
2018-09-20,599.9211056893994
2018-09-21,599.9057630731882
2018-09-22,599.9014844228811
2018-09-23,599.8960046265191
2018-09-24,599.916149529286
2018-09-25,599.9739745103975
2018-09-26,599.9601567812033
2018-09-27,600.0122267187592
2018-09-28,599.9862789053911
2018-09-29,599.8713860019234
2018-09-30,599.8983637279341
2018-10-01,599.8031806524941
2018-10-02,599.8349234904758
2018-10-03,599.8624819370311
2018-10-04,599.82674942727
2018-10-05,599.7596656084258
2018-10-06,599.7847236100558
2018-10-07,599.8282627166625
2018-10-08,599.8747789006862
2018-10-09,599.9141348883275
2018-10-10,599.9133123186309
2018-10-11,599.9097009198018
2018-10-12,599.8510675355551
2018-10-13,599.8410425700622
2018-10-14,599.849143499778
2018-10-15,599.82791752159
2018-10-16,599.8659253763258
2018-10-17,599.8389581068351
2018-10-18,599.8192999633104
2018-10-19,599.8470229401988
2018-10-20,599.8967842232868
2018-10-21,599.8851799620595
2018-10-22,599.9010957670148
2018-10-23,599.8630965352272
2018-10-24,599.8680411370887
2018-10-25,599.9703649565257
2018-10-26,599.9208737927606
2018-10-27,599.8953153112154
2018-10-28,599.8475465560387
2018-10-29,599.8423524733253
2018-10-30,599.8248226850317
2018-10-31,599.8585169778049
2018-11-01,599.8097423513102
2018-11-02,599.7476247829052
2018-11-03,599.7807283944164
2018-11-04,599.800804018259
2018-11-05,599.8006143374498
2018-11-06,599.8557368844218
2018-11-07,599.8502925445639
2018-11-08,599.8495765212872
2018-11-09,599.8589652831356
2018-11-10,599.8245910965543
2018-11-11,599.8562758780097
2018-11-12,599.8957555272225
2018-11-13,599.8720202829338
2018-11-14,599.9571982174482
2018-11-15,599.9772711225312
2018-11-16,599.9714660330585
2018-11-17,600.0058574374511
2018-11-18,599.9552589119464
2018-11-19,599.9895215847774
2018-11-20,600.0479916163677
2018-11-21,599.9872500048087
2018-11-22,599.9653556536573
2018-11-23,599.9845748830484
2018-11-24,599.9763999828629
2018-11-25,600.0170965707784
2018-11-26,600.1097122102021
2018-11-27,600.1012002640159
2018-11-28,600.1500455424814
2018-11-29,600.1792052885071
2018-11-30,600.1441961351255
2018-12-01,600.1312136079789
2018-12-02,600.0952512187005
2018-12-03,600.0328350745256
2018-12-04,600.0192680130372
2018-12-05,600.1629667004094
2018-12-06,600.1571670675486
2018-12-07,600.1815967199209
2018-12-08,600.1276472815287
2018-12-09,600.0872963790351
2018-12-10,600.0713250001037
2018-12-11,600.0165361916356
2018-12-12,599.9755631187597
2018-12-13,599.8427742963731
2018-12-14,599.8700163974805
2018-12-15,599.9394834593644
2018-12-16,599.9149238362911
2018-12-17,599.9354567114704
2018-12-18,599.9103507252598
2018-12-19,599.9457075257641
2018-12-20,599.9897198096156
2018-12-21,600.0231155333881
2018-12-22,600.0668782974212
2018-12-23,600.00629061897
2018-12-24,600.0330159378736
2018-12-25,599.9565515773932
2018-12-26,599.933160856116
2018-12-27,599.9975722786431
2018-12-28,599.9554121276645
2018-12-29,599.9493227752682
2018-12-30,599.8787643151975
2018-12-31,599.8599997710512
2019-01-01,599.8457347667666
2019-01-02,599.7325928461597
2019-01-03,599.7404292560867
2019-01-04,599.7078993480933
2019-01-05,599.7889802113614
2019-01-06,599.6800189741826
2019-01-07,599.7104600582186
2019-01-08,599.6449536411747
2019-01-09,599.5584398005669
2019-01-10,599.4551332044678
2019-01-11,599.4468711235565
2019-01-12,599.4326942749097
2019-01-13,599.4413589471742
2019-01-14,599.4341759158169
2019-01-15,599.4031996878674
2019-01-16,599.4321659938838
2019-01-17,599.461529302873
2019-01-18,599.3780014494379
2019-01-19,599.3448530827536
2019-01-20,599.3160669927374
2019-01-21,599.2651747811444
2019-01-22,599.2544722288608
2019-01-23,599.2743126095586
2019-01-24,599.2802217189105
2019-01-25,599.2696610297021
2019-01-26,599.2786121131431
2019-01-27,599.1818696766462
2019-01-28,599.2171699026223
2019-01-29,599.1568144281891
2019-01-30,599.1438633709303
2019-01-31,599.192519323278
2019-02-01,599.2117670165626
2019-02-02,599.1750301884922
2019-02-03,599.2552301690903
2019-02-04,599.173524825193
2019-02-05,599.1647053942302
2019-02-06,599.1940791464478
2019-02-07,599.2028821333386
2019-02-08,599.2203862989654
2019-02-09,599.3130154982857
2019-02-10,599.3112068367943
2019-02-11,599.3407385011409
2019-02-12,599.3267466295929
2019-02-13,599.3580907627922
2019-02-14,599.2225817764308
2019-02-15,599.2458786556344
2019-02-16,599.1967898792575
2019-02-17,599.208571683999
2019-02-18,599.1925177645269
2019-02-19,599.214313000922
2019-02-20,599.2911860655067
2019-02-21,599.2714495159464
2019-02-22,599.2064951543609
2019-02-23,599.187611636884
2019-02-24,599.2129435319412
2019-02-25,599.2168201952431
2019-02-26,599.2113099655373
2019-02-27,599.2392323024027
2019-02-28,599.2521472351369
2019-03-01,599.2700520771817
2019-03-02,599.2103030771821
2019-03-03,599.1121459617616
2019-03-04,599.1761667270041
2019-03-05,599.1961505389463
2019-03-06,599.2467672946343
2019-03-07,599.3450538086449
2019-03-08,599.3167916723991
2019-03-09,599.3617989927587
2019-03-10,599.3346368655727
2019-03-11,599.2375320719402
2019-03-12,599.2713182514225
2019-03-13,599.2455819255913
2019-03-14,599.2585421522958
2019-03-15,599.1857333791127
2019-03-16,599.2206444311897
2019-03-17,599.2201473998513
2019-03-18,599.2451405702452
2019-03-19,599.210362029225
2019-03-20,599.2295676947601
2019-03-21,599.2434101303796
2019-03-22,599.2294787956091
2019-03-23,599.2174893747729
2019-03-24,599.2301137865657
2019-03-25,599.2644959667081
2019-03-26,599.1770675652044
2019-03-27,599.1606866090906
2019-03-28,599.1756973775168
2019-03-29,599.218991928615
2019-03-30,599.2350777589156
2019-03-31,599.3644680567802
2019-04-01,599.3342116947151
2019-04-02,599.3516530881509
2019-04-03,599.2886300050511
2019-04-04,599.291826731946
2019-04-05,599.2884331397574
2019-04-06,599.2385605295576
2019-04-07,599.2609649905162
2019-04-08,599.2353049120823
2019-04-09,599.2004006236734
2019-04-10,599.2299020286649
2019-04-11,599.2109863446947
2019-04-12,599.252348873183
2019-04-13,599.2693749399886
2019-04-14,599.2874930331602
2019-04-15,599.3104913279947
2019-04-16,599.2664664931717
2019-04-17,599.2166952197115
2019-04-18,599.2701521275269
2019-04-19,599.3638247925533
2019-04-20,599.3726798772308
2019-04-21,599.3891798612872
2019-04-22,599.4440814392276
2019-04-23,599.5034264018223
2019-04-24,599.5098440435912
2019-04-25,599.5150724647799
2019-04-26,599.63484579632
2019-04-27,599.664130024705
2019-04-28,599.6548723565703
2019-04-29,599.7582547755595
2019-04-30,599.7610921529024
2019-05-01,599.7481193753434
2019-05-02,599.7064237452058
2019-05-03,599.5990994875605
2019-05-04,599.629748447419
2019-05-05,599.6105257070892
2019-05-06,599.5956520247298
2019-05-07,599.6450524142895
2019-05-08,599.6400747404571
2019-05-09,599.611298446616
2019-05-10,599.7323054764356
2019-05-11,599.7309649121087
2019-05-12,599.7493667387678
2019-05-13,599.7925210771435
2019-05-14,599.790466262122
2019-05-15,599.8337563275929
2019-05-16,599.8099833034585
2019-05-17,599.7539550003238
2019-05-18,599.7246213498328
2019-05-19,599.7932800856836
2019-05-20,599.728489378885
2019-05-21,599.7294290581444
2019-05-22,599.6619818349659
2019-05-23,599.6657655276458
2019-05-24,599.7018563139954
2019-05-25,599.6910111537793
2019-05-26,599.7348550558937
2019-05-27,599.6971142001764
2019-05-28,599.661311205864
2019-05-29,599.7164038590919
2019-05-30,599.7849012476665
2019-05-31,599.7793955248031
2019-06-01,599.7649318432243
2019-06-02,599.8009590544896
2019-06-03,599.7363013318834
2019-06-04,599.7486446229187
2019-06-05,599.7562823944531
2019-06-06,599.7652571161773
2019-06-07,599.7549158504191
2019-06-08,599.753143483739
2019-06-09,599.7263742327686
2019-06-10,599.7100520469573
2019-06-11,599.7010703559451
2019-06-12,599.7015186289609
2019-06-13,599.6737064589628
2019-06-14,599.6109809983109
2019-06-15,599.5909544284121
2019-06-16,599.5932780947414
2019-06-17,599.5456297593967
2019-06-18,599.6012609577373
2019-06-19,599.5691774647198
2019-06-20,599.5629443782495
2019-06-21,599.6777037534874
2019-06-22,599.681356922735
2019-06-23,599.7279384787115
2019-06-24,599.6709076216515
2019-06-25,599.6328378825867
2019-06-26,599.5901900887974
2019-06-27,599.4862083543471
2019-06-28,599.3758150486769
2019-06-29,599.3587898178101
2019-06-30,599.3142419069474
2019-07-01,599.2449786570545
2019-07-02,599.2648667639763
2019-07-03,599.1854198358769
2019-07-04,599.1757138403873
2019-07-05,599.1505116031881
2019-07-06,599.1771768893609
2019-07-07,599.1409500434885
2019-07-08,599.0872839328179
2019-07-09,599.1562826700799
2019-07-10,599.1709109341263
2019-07-11,599.094657727323
2019-07-12,599.1304915632902
2019-07-13,599.2173824298964
2019-07-14,599.2020660733089
2019-07-15,599.1713314410272
2019-07-16,599.1451991575148
2019-07-17,599.1345336419066
2019-07-18,599.1907779800997
2019-07-19,599.1496370686486
2019-07-20,599.242470475863
2019-07-21,599.2550640797022
2019-07-22,599.4600689003396
2019-07-23,599.4361702956378
2019-07-24,599.4175701587989
2019-07-25,599.3783533871763
2019-07-26,599.3390905883339
2019-07-27,599.3264464473766
2019-07-28,599.3203890995569
2019-07-29,599.3772234877299
2019-07-30,599.3832601772681
2019-07-31,599.4622116264029
2019-08-01,599.3575102559364
2019-08-02,599.2828291639153
2019-08-03,599.3257720104514
2019-08-04,599.3289021086451
2019-08-05,599.4141591770735
2019-08-06,599.2761989994656
2019-08-07,599.2631317826726
2019-08-08,599.2594547104671
2019-08-09,599.2778434446732
2019-08-10,599.3110305063708
2019-08-11,599.273928474747
2019-08-12,599.3164502606664
2019-08-13,599.401619811847
2019-08-14,599.3964215781073
2019-08-15,599.3766221803694
2019-08-16,599.3471882157112
2019-08-17,599.3068758937967
2019-08-18,599.3046723198893
2019-08-19,599.4016494187026
2019-08-20,599.4428170942385
2019-08-21,599.4972130332525
2019-08-22,599.5281838622857
2019-08-23,599.48540223042
2019-08-24,599.4605235501663
2019-08-25,599.4669898593853
2019-08-26,599.4929896645538
2019-08-27,599.5030464576785
2019-08-28,599.4808458444456
2019-08-29,599.5107185084585
2019-08-30,599.4626909092957
2019-08-31,599.5003215304407
2019-09-01,599.5100782027248
2019-09-02,599.5109533041143
2019-09-03,599.5177542670486
2019-09-04,599.5957300264281
2019-09-05,599.5725147520664
2019-09-06,599.5451939441487
2019-09-07,599.5092520626192
2019-09-08,599.5010455379663
2019-09-09,599.3746974713661
2019-09-10,599.3484931177472
2019-09-11,599.4195551634593
2019-09-12,599.3928508412663
2019-09-13,599.437044704827
2019-09-14,599.3991374594934
2019-09-15,599.4631957592158
2019-09-16,599.3807028229378
2019-09-17,599.4227586194538
2019-09-18,599.4498563105983
2019-09-19,599.5680579649455
2019-09-20,599.6132346724237
2019-09-21,599.6239931846972
2019-09-22,599.6838308105246
2019-09-23,599.7123740734825
2019-09-24,599.7431540398022
2019-09-25,599.7225232554781
2019-09-26,599.6776150921376
2019-09-27,599.6438685409796
2019-09-28,599.6432143313332
2019-09-29,599.6191931491252
2019-09-30,599.6086799564689
2019-10-01,599.643976739609
2019-10-02,599.6855955962337
2019-10-03,599.7017625476024
2019-10-04,599.6656466591294
2019-10-05,599.6485945803724
2019-10-06,599.6253295916829
2019-10-07,599.6016872088796
2019-10-08,599.524370983758
2019-10-09,599.5283237653421
2019-10-10,599.4873806901844
2019-10-11,599.4473984923303
2019-10-12,599.5159480426098
2019-10-13,599.5428949088046
2019-10-14,599.5414397045577
2019-10-15,599.522560059058
2019-10-16,599.5311124314707
2019-10-17,599.4174730962296
2019-10-18,599.4970116332806
2019-10-19,599.4783569293566
2019-10-20,599.4696219734742
2019-10-21,599.52493310829
2019-10-22,599.4402269632386
2019-10-23,599.3129990866844
2019-10-24,599.2815926388184
2019-10-25,599.2657831362756
2019-10-26,599.2599721934172
2019-10-27,599.2326195971398
2019-10-28,599.3090370790312
2019-10-29,599.4027189376939
2019-10-30,599.4923664155046
2019-10-31,599.4877388138254
2019-11-01,599.5677107202514
2019-11-02,599.6022635856855
2019-11-03,599.640742601237
2019-11-04,599.7233247759912
2019-11-05,599.6361119181693
2019-11-06,599.5862109388254
2019-11-07,599.5088122787491
2019-11-08,599.55636590916
2019-11-09,599.5473294465173
2019-11-10,599.5010999695335
2019-11-11,599.4652912774989
2019-11-12,599.4841855085658
2019-11-13,599.4789620959541
2019-11-14,599.5412077591926
2019-11-15,599.611196024652
2019-11-16,599.5849676246394
2019-11-17,599.5970577069287
2019-11-18,599.6818822744985
2019-11-19,599.7443238485679
2019-11-20,599.7592645142836
2019-11-21,599.769854668454
2019-11-22,599.7848295724203
2019-11-23,599.8366084748455
2019-11-24,599.8565649031082
2019-11-25,599.8566174333043
2019-11-26,599.8144487552414
2019-11-27,599.8522743190861
2019-11-28,599.7512703413495
2019-11-29,599.7294516304028
2019-11-30,599.7037445414727
2019-12-01,599.7545473964376
2019-12-02,599.6978545027448
2019-12-03,599.8403119191108
2019-12-04,599.9144697573538
2019-12-05,599.9575644242555
2019-12-06,599.9408127084907
2019-12-07,599.953647419751
2019-12-08,600.0220204188538
2019-12-09,600.0104842710812
2019-12-10,600.0379941969
2019-12-11,600.1178648461664
2019-12-12,600.0521964263194
2019-12-13,600.0501576540103
2019-12-14,600.1018476511792
2019-12-15,600.0880495131786
2019-12-16,600.0729320129811
2019-12-17,600.1060191109477
2019-12-18,600.1528250556307
2019-12-19,600.1722104493308
2019-12-20,600.1860043479081
2019-12-21,600.2042583243077
2019-12-22,600.1987927654661
2019-12-23,600.157819126744
2019-12-24,600.1292784471423
2019-12-25,600.0722219230352
2019-12-26,600.0516559939797
2019-12-27,600.0672373748164
2019-12-28,600.0593506703983
2019-12-29,600.0088933759383
2019-12-30,600.0148779823292
2019-12-31,599.9537397917927
2020-01-01,599.9234283294429
2020-01-02,599.897024602136
2020-01-03,599.8688581610486
2020-01-04,599.8650397408001
2020-01-05,599.8475306415021
2020-01-06,599.8138892087645
2020-01-07,599.8132545878066
2020-01-08,599.7718436738165
2020-01-09,599.8653209050157
2020-01-10,599.8323366015723
2020-01-11,599.8476616397879
2020-01-12,599.7821810626713
2020-01-13,599.7721570574246
2020-01-14,599.8861135940882
2020-01-15,599.9306811913407
2020-01-16,599.9342025626829
2020-01-17,599.952667524655
2020-01-18,599.9459674253588
2020-01-19,599.8983376083314
2020-01-20,599.9198053156388
2020-01-21,599.8675623743964
2020-01-22,599.8833061597085
2020-01-23,599.898876305233
2020-01-24,599.9085399552266
2020-01-25,599.879846639046
2020-01-26,599.8806563873861
2020-01-27,599.8747587654084
2020-01-28,599.9422287311096
2020-01-29,599.9477352182653
2020-01-30,599.9664992584323
2020-01-31,599.9495825109145
2020-02-01,599.9132049901943
2020-02-02,599.8967597603764
2020-02-03,599.8674023443164
2020-02-04,599.7450095119489
2020-02-05,599.6546094106686
2020-02-06,599.5905764660649
2020-02-07,599.6097610281868
2020-02-08,599.6198156474125
2020-02-09,599.6132010586041
2020-02-10,599.6684650169402
2020-02-11,599.741017028375
2020-02-12,599.710069305471
2020-02-13,599.8115961723074
2020-02-14,599.7635603437087
2020-02-15,599.7972571047982
2020-02-16,599.6931700090438
2020-02-17,599.6889268494997
2020-02-18,599.5933005244656
2020-02-19,599.5714968947502
2020-02-20,599.6353397320404
2020-02-21,599.6167229768814
2020-02-22,599.634294036159
2020-02-23,599.6035754803769
2020-02-24,599.6164645636625
2020-02-25,599.5511652545424
2020-02-26,599.622306965847
2020-02-27,599.5957140249725
2020-02-28,599.5912295336268
2020-02-29,599.5354088469722
2020-03-01,599.4816699525193
2020-03-02,599.5023952256493
2020-03-03,599.4458252714153
2020-03-04,599.5391959410499
2020-03-05,599.549408125406
2020-03-06,599.459754595396
2020-03-07,599.4663728836211
2020-03-08,599.4989003825708
2020-03-09,599.468057609803
2020-03-10,599.4175042485945
2020-03-11,599.3714540577732
2020-03-12,599.3306809323351
2020-03-13,599.3473034191632
2020-03-14,599.2740702916367
2020-03-15,599.2693091977611
2020-03-16,599.186628682197
2020-03-17,599.2133794675785
2020-03-18,599.14680984825
2020-03-19,599.1974978096907
2020-03-20,599.1652923682502
2020-03-21,599.2144482331296
2020-03-22,599.2614022215187
2020-03-23,599.2064696842641
2020-03-24,599.2558829075128
2020-03-25,599.2484994436224
2020-03-26,599.3184599574802
2020-03-27,599.3527460205734
2020-03-28,599.3494573480356
2020-03-29,599.4113914435015
2020-03-30,599.4422929090591
2020-03-31,599.4102207607407
2020-04-01,599.4067566789605
2020-04-02,599.3637501339845
2020-04-03,599.3928949068783
2020-04-04,599.4831442086927
2020-04-05,599.5291644711501
2020-04-06,599.5608551734565
2020-04-07,599.6198983206117
2020-04-08,599.6179344937751
2020-04-09,599.6171634172094
2020-04-10,599.6470807237962
2020-04-11,599.6881876524295
2020-04-12,599.7603713062504
2020-04-13,599.7160194361695
2020-04-14,599.7804919198159
2020-04-15,599.8102790055568
2020-04-16,599.7912237374746
2020-04-17,599.7296194330524
2020-04-18,599.7152700890786
2020-04-19,599.7914575024852
2020-04-20,599.7135886955723
2020-04-21,599.7119116838142
2020-04-22,599.7078087258028
2020-04-23,599.6388928465487
2020-04-24,599.5927845896381
2020-04-25,599.6072614890403
2020-04-26,599.6559348436936
2020-04-27,599.6228746438828
2020-04-28,599.7854168594631
2020-04-29,599.7816351834032
2020-04-30,599.849939768469
2020-05-01,599.8121412795365
2020-05-02,599.8373636064794
2020-05-03,599.8036180611234
2020-05-04,599.7835290608236
2020-05-05,599.7399624235188
2020-05-06,599.7782497773384
2020-05-07,599.8058650536931
2020-05-08,599.7949551673605
2020-05-09,599.7963555890235
2020-05-10,599.7939131068065
2020-05-11,599.7587501883461
2020-05-12,599.7283214600517
2020-05-13,599.7170911762776
2020-05-14,599.7264969043744
2020-05-15,599.7139300630473
2020-05-16,599.705923746928
2020-05-17,599.6767380659896
2020-05-18,599.6931280467402
2020-05-19,599.7214980152634
2020-05-20,599.730164252074
2020-05-21,599.7614924715748
2020-05-22,599.7965905519732
2020-05-23,599.6930830873829
2020-05-24,599.6793389088439
2020-05-25,599.6301389017135
2020-05-26,599.6030476647916
2020-05-27,599.5801121647453
2020-05-28,599.5312889653106
2020-05-29,599.5439657702055
2020-05-30,599.562484486464
2020-05-31,599.5293024840005
2020-06-01,599.5370710561023
2020-06-02,599.5107552216166
2020-06-03,599.501862971943
2020-06-04,599.4845660457511
2020-06-05,599.5100201733958
2020-06-06,599.5635752209122
2020-06-07,599.4358654952434
2020-06-08,599.4308793869149
2020-06-09,599.3967031356597
2020-06-10,599.3895709460007
2020-06-11,599.3547222887732
2020-06-12,599.3492420759208
2020-06-13,599.3568293182595
2020-06-14,599.2881191994642
2020-06-15,599.3119146008016
2020-06-16,599.4219558139255
2020-06-17,599.4345447302728
2020-06-18,599.3747217227599
2020-06-19,599.3820255418204
2020-06-20,599.3834514381499
2020-06-21,599.413241610089
2020-06-22,599.3407304262573
2020-06-23,599.3524586178864
2020-06-24,599.3280389623424
2020-06-25,599.2693602694695
2020-06-26,599.2421049408176
2020-06-27,599.2463907983878
2020-06-28,599.2898365814283
2020-06-29,599.1949218864653
2020-06-30,599.1402662177805
2020-07-01,599.2170677509391
2020-07-02,599.2589504240639
2020-07-03,599.2446254394644
2020-07-04,599.1906297231535
2020-07-05,599.1373724300843
2020-07-06,599.1245781014811
2020-07-07,599.0608302981839
2020-07-08,599.0512525302595
2020-07-09,599.0817961317222
2020-07-10,599.0457792981239
2020-07-11,599.1083463544023
2020-07-12,599.0947672182728
2020-07-13,599.0942309162372
2020-07-14,599.0460504435505
2020-07-15,599.0169961060932
2020-07-16,599.0342914222994
2020-07-17,599.1007351864678
2020-07-18,599.058279122953
2020-07-19,599.1068495631703
2020-07-20,599.1497339590036
2020-07-21,599.2171216664751
2020-07-22,599.1983324539472
2020-07-23,599.1159804449082
2020-07-24,599.1997298891176
